id_municipio,codigo_estado,codigo_municipio,nome_municipio,ddd_municipio
857,32,1209,Cachoeiro de Itapemirim,0
858,25,3407,Cacimba de Areia,0
859,25,3506,Cacimba de Dentro,0
860,25,3555,Cacimbas,0
861,27,1209,Cacimbinhas,0
862,43,3202,Cacique Doble,0
863,11,49,Cacoal,0
864,35,8702,Caconde,0
865,52,4300,Caçu,0
866,29,5008,Caculé,0
867,29,5107,Caém,0
868,31,9907,Caetanópolis,0
869,29,5156,Caetanos,0
870,31,10004,Caeté,0
871,26,3207,Caetés,0
872,29,5206,Caetité,0
873,29,5305,Cafarnaum,0
874,41,3404,Cafeara,0
875,35,8801,Cafelândia,0
876,41,3453,Cafelândia,0
877,41,3479,Cafezal do Sul,0
878,35,8900,Caiabu,0
879,31,10103,Caiana,0
880,52,4409,Caiapônia,0
881,43,3301,Caibaté,0
882,42,3105,Caibi,0
883,25,3605,Caiçara,0
884,43,3400,Caiçara,0
885,24,1859,Caiçara do Norte,0
886,24,1909,Caiçara do Rio do Vento,0
887,24,2006,Caicó,0
888,35,9007,Caieiras,0
889,29,5404,Cairu,0
890,35,9106,Caiuá,0
891,35,9205,Cajamar,0
892,21,2408,Cajapió,0
893,21,2507,Cajari,0
894,35,9254,Cajati,0
895,25,3704,Cajazeiras,0
896,22,2075,Cajazeiras do Piauí,0
897,25,3753,Cajazeirinhas,0
898,35,9304,Cajobi,0
899,27,1308,Cajueiro,0
900,22,2083,Cajueiro da Praia,0
901,31,10202,Cajuri,0
902,35,9403,Cajuru,0
903,26,3306,Calçado,0
904,16,204,Calçoene,0
905,31,10301,Caldas,0
906,25,3803,Caldas Brandão,0
907,52,4508,Caldas Novas,0
908,52,4557,Caldazinha,0
909,29,5503,Caldeirão Grande,0
910,22,2091,Caldeirão Grande do Piauí,0
911,41,3503,Califórnia,0
912,42,3154,Calmon,0
913,26,3405,Calumbi,0
914,29,5602,Camacan,0
915,29,5701,Camaçari,0
916,31,10400,Camacho,0
917,25,3902,Camalaú,0
918,29,5800,Camamu,0
919,31,10509,Camanducaia,0
920,50,2605,Camapuã,0
921,43,3509,Camaquã,0
922,26,3454,Camaragibe,0
923,43,3558,Camargo,0
924,41,3602,Cambará,0
925,43,3608,Cambará do Sul,0
926,41,3701,Cambé,0
927,41,3800,Cambira,0
928,42,3204,Camboriú,0
929,33,902,Cambuci,0
930,31,10608,Cambuí,0
931,31,10707,Cambuquira,0
932,15,2103,Cametá,0
933,23,2602,Camocim,0
934,26,3504,Camocim de São Félix,0
935,31,10806,Campanário,0
936,31,10905,Campanha,0
937,27,1357,Campestre,0
938,31,11002,Campestre,0
939,43,3673,Campestre da Serra,0
940,52,4607,Campestre de Goiás,0
941,21,2556,Campestre do Maranhão,0
942,41,3909,Campina da Lagoa,0
943,43,3707,Campina das Missões,0
944,35,9452,Campina do Monte Alegre,0
945,41,3958,Campina do Simão,0
946,25,4009,Campina Grande,0
947,41,4006,Campina Grande do Sul,0
948,31,11101,Campina Verde,0
949,52,4656,Campinaçu,0
950,51,2603,Campinápolis,0
951,35,9502,Campinas,0
952,22,2109,Campinas do Piauí,0
953,43,3806,Campinas do Sul,0
954,52,4706,Campinorte,0
955,27,1407,Campo Alegre,0
956,42,3303,Campo Alegre,0
957,52,4805,Campo Alegre de Goiás,0
958,29,5909,Campo Alegre de Lourdes,0
959,22,2117,Campo Alegre do Fidalgo,0
960,31,11150,Campo Azul,0
961,31,11200,Campo Belo,0
962,42,3402,Campo Belo do Sul,0
963,43,3905,Campo Bom,0
964,41,4055,Campo Bonito,0
965,28,1009,Campo do Brito,0
966,31,11309,Campo do Meio,0
967,41,4105,Campo do Tenente,0
968,42,3501,Campo Erê,0
969,31,11408,Campo Florido,0
970,29,6006,Campo Formoso,0
971,27,1506,Campo Grande,0
972,50,2704,Campo Grande,0
973,22,2133,Campo Grande do Piauí,0
974,41,4204,Campo Largo,0
975,22,2174,Campo Largo do Piauí,0
976,52,4854,Campo Limpo de Goiás,0
977,35,9601,Campo Limpo Paulista,0
978,41,4253,Campo Magro,0
979,22,2208,Campo Maior,0
980,41,4303,Campo Mourão,0
981,43,4002,Campo Novo,0
982,11,700,Campo Novo de Rondônia,0
983,51,2637,Campo Novo do Parecis,0
984,24,2105,Campo Redondo,0
985,51,2678,Campo Verde,0
986,31,11507,Campos Altos,0
987,52,4904,Campos Belos,0
988,43,4101,Campos Borges,0
989,51,2686,Campos de Júlio,0
990,35,9700,Campos do Jordão,0
991,33,1009,Campos dos Goytacazes,0
992,31,11606,Campos Gerais,0
993,17,3842,Campos Lindos,0
994,42,3600,Campos Novos,0
995,35,9809,Campos Novos Paulista,0
996,23,2701,Campos Sales,0
997,52,4953,Campos Verdes,0
998,26,3603,Camutanga,0
999,31,11903,Cana Verde,0
1000,31,11705,Canaã,0
1001,15,2152,Canaã dos Carajás,0
1002,51,2694,Canabrava do Norte,0
1003,35,9908,Cananéia,0
1004,27,1605,Canapi,0
1005,29,6105,Canápolis,0
1006,31,11804,Canápolis,0
1007,29,6204,Canarana,0
1008,51,2702,Canarana,0
1009,35,9957,Canas,0
1010,22,2251,Canavieira,0
1011,29,6303,Canavieiras,0
1012,29,6402,Candeal,0
1013,29,6501,Candeias,0
1014,31,12000,Candeias,0
1015,11,809,Candeias do Jamari,0
1016,43,4200,Candelária,0
1017,29,6600,Candiba,0
1018,41,4402,Cândido de Abreu,0
1019,43,4309,Cândido Godói,0
1020,21,2606,Cândido Mendes,0
1021,35,10005,Cândido Mota,0
1022,35,10104,Cândido Rodrigues,0
1023,29,6709,Cândido Sales,0
1024,43,4358,Candiota,0
1025,41,4428,Candói,0
1026,43,4408,Canela,0
1027,42,3709,Canelinha,0
1028,24,2204,Canguaretama,0
1029,43,4507,Canguçu,0
1030,28,1108,Canhoba,0
1031,26,3702,Canhotinho,0
1032,23,2800,Canindé,0
1033,28,1207,Canindé de São Francisco,0
1034,35,10153,Canitar,0
1035,43,4606,Canoas,0
1036,42,3808,Canoinhas,0
1037,29,6808,Cansanção,0
1038,14,175,Cantá,0
1039,31,12059,Cantagalo,0
1040,33,1108,Cantagalo,0
1041,41,4451,Cantagalo,0
1042,21,2705,Cantanhede,0
1043,22,2307,Canto do Buriti,0
1044,29,6824,Canudos,0
1045,43,4614,Canudos do Vale,0
1046,13,904,Canutama,0
1047,15,2202,Capanema,0
1048,41,4501,Capanema,0
1049,42,3253,Capão Alto,0
1050,35,10203,Capão Bonito,0
1051,43,4622,Capão Bonito do Sul,0
1052,43,4630,Capão da Canoa,0
1053,43,4655,Capão do Cipó,0
1054,43,4663,Capão do Leão,0
1055,31,12109,Caparaó,0
1056,27,1704,Capela,0
1057,28,1306,Capela,0
1058,43,4689,Capela de Santana,0
1059,35,10302,Capela do Alto,0
1060,29,6857,Capela do Alto Alegre,0
1061,31,12208,Capela Nova,0
1062,31,12307,Capelinha,0
1063,31,12406,Capetinga,0
1064,25,4033,Capim,0
1065,31,12505,Capim Branco,0
1066,29,6873,Capim Grosso,0
1067,31,12604,Capinópolis,0
1068,42,3907,Capinzal,0
1069,21,2754,Capinzal do Norte,0
1070,23,2909,Capistrano,0
1071,43,4697,Capitão,0
1072,31,12653,Capitão Andrade,0
1073,22,2406,Capitão de Campos,0
1074,31,12703,Capitão Enéas,0
1075,22,2455,Capitão Gervásio Oliveira,0
1076,41,4600,Capitão Leônidas Marques,0
1077,15,2301,Capitão Poço,0
1078,31,12802,Capitólio,0
1079,35,10401,Capivari,0
1080,42,3956,Capivari de Baixo,0
1081,43,4671,Capivari do Sul,0
1082,12,179,Capixaba,0
1083,26,3801,Capoeiras,0
1084,31,12901,Caputira,0
1085,43,4713,Caraá,0
1086,14,209,Caracaraí,0
1087,22,2505,Caracol,0
1088,50,2803,Caracol,0
1089,35,10500,Caraguatatuba,0
1090,31,13008,Caraí,0
1091,29,6899,Caraíbas,0
1092,41,4659,Carambeí,0
1093,31,13107,Caranaíba,0
1094,31,13206,Carandaí,0
1095,31,13305,Carangola,0
1096,33,936,Carapebus,0
1097,35,10609,Carapicuíba,0
1098,31,13404,Caratinga,0
1099,13,1001,Carauari,0
1100,24,2303,Caraúbas,0
1101,25,4074,Caraúbas,0
1102,22,2539,Caraúbas do Piauí,0
1103,29,6907,Caravelas,0
1104,43,4705,Carazinho,0
1105,31,13503,Carbonita,0
1106,29,7004,Cardeal da Silva,0
1107,35,10708,Cardoso,0
1108,33,1157,Cardoso Moreira,0
1109,31,13602,Careaçu,0
1110,13,1100,Careiro,0
1111,13,1159,Careiro da Várzea,0
1112,32,1308,Cariacica,0
1113,23,3006,Caridade,0
1114,22,2554,Caridade do Piauí,0
1115,29,7103,Carinhanha,0
1116,28,1405,Carira,0
1117,23,3105,Cariré,0
1118,17,3867,Cariri do Tocantins,0
1119,23,3204,Caririaçu,0
1120,23,3303,Cariús,0
1121,51,2793,Carlinda,0
1122,41,4709,Carlópolis,0
1123,43,4804,Carlos Barbosa,0
1124,31,13701,Carlos Chagas,0
1125,43,4853,Carlos Gomes,0
1126,31,13800,Carmésia,0
1127,33,1207,Carmo,0
1128,31,13909,Carmo da Cachoeira,0
1129,31,14006,Carmo da Mata,0
1130,31,14105,Carmo de Minas,0
1131,31,14204,Carmo do Cajuru,0
1132,31,14303,Carmo do Paranaíba,0
1133,31,14402,Carmo do Rio Claro,0
1134,52,5000,Carmo do Rio Verde,0
1135,17,3883,Carmolândia,0
1136,28,1504,Carmópolis,0
1137,31,14501,Carmópolis de Minas,0
1138,26,3900,Carnaíba,0
1139,24,2402,Carnaúba dos Dantas,0
1140,24,2501,Carnaubais,0
1141,23,3402,Carnaubal,0
1142,26,3926,Carnaubeira da Penha,0
1143,31,14550,Carneirinho,0
1144,27,1803,Carneiros,0
1145,14,233,Caroebe,0
1146,21,2804,Carolina,0
1147,26,4007,Carpina,0
1148,31,14600,Carrancas,0
1149,25,4108,Carrapateira,0
1150,17,3891,Carrasco Bonito,0
1151,26,4106,Caruaru,0
1152,21,2903,Carutapera,0
1153,31,14709,Carvalhópolis,0
1154,31,14808,Carvalhos,0
1155,35,10807,Casa Branca,0
1156,31,14907,Casa Grande,0
1157,29,7202,Casa Nova,0
1158,43,4903,Casca,0
1159,31,15003,Cascalho Rico,0
1160,23,3501,Cascavel,0
1161,41,4808,Cascavel,0
1162,17,3909,Caseara,0
1163,43,4952,Caseiros,0
1164,33,1306,Casimiro de Abreu,0
1165,26,4155,Casinhas,0
1166,25,4157,Casserengue,0
1167,31,15102,Cássia,0
1168,35,10906,Cássia dos Coqueiros,0
1169,50,2902,Cassilândia,0
1170,15,2400,Castanhal,0
1171,51,2850,Castanheira,0
1172,11,908,Castanheiras,0
1173,52,5059,Castelândia,0
1174,32,1407,Castelo,0
1175,22,2604,Castelo do Piauí,0
1176,35,11003,Castilho,0
1177,41,4907,Castro,0
1178,29,7301,Castro Alves,0
1179,31,15300,Cataguases,0
1180,52,5109,Catalão,0
1181,35,11102,Catanduva,0
1182,41,5003,Catanduvas,0
1183,42,4004,Catanduvas,0
1184,23,3600,Catarina,0
1185,31,15359,Catas Altas,0
1186,31,15409,Catas Altas da Noruega,0
1187,26,4205,Catende,0
1188,35,11201,Catiguá,0
1189,25,4207,Catingueira,0
1190,29,7400,Catolândia,0
1191,25,4306,Catolé do Rocha,0
1192,29,7509,Catu,0
1193,43,5009,Catuípe,0
1194,31,15458,Catuji,0
1195,23,3659,Catunda,0
1196,52,5208,Caturaí,0
1197,29,7558,Caturama,0
1198,25,4355,Caturité,0
1199,31,15474,Catuti,0
1200,23,3709,Caucaia,0
1201,52,5307,Cavalcante,0
1202,31,15508,Caxambu,0
1203,42,4103,Caxambu do Sul,0
1204,21,3000,Caxias,0
1205,43,5108,Caxias do Sul,0
1206,22,2653,Caxingó,0
1207,24,2600,Ceará-Mirim,0
1208,21,3109,Cedral,0
1209,35,11300,Cedral,0
1210,23,3808,Cedro,0
1211,26,4304,Cedro,0
1212,28,1603,Cedro de São João,0
1213,31,15607,Cedro do Abaeté,0
1214,42,4152,Celso Ramos,0
1215,17,4105,Centenário,0
1216,43,5116,Centenário,0
1217,41,5102,Centenário do Sul,0
1218,29,7608,Central,0
1219,31,15706,Central de Minas,0
1220,21,3125,Central do Maranhão,0
1221,31,15805,Centralina,0
1222,21,3158,Centro do Guilherme,0
1223,21,3174,Centro Novo do Maranhão,0
1224,11,56,Cerejeiras,0
1225,52,5406,Ceres,0
1226,35,11409,Cerqueira César,0
1227,35,11508,Cerquilho,0
1228,43,5124,Cerrito,0
1229,41,5201,Cerro Azul,0
1230,43,5132,Cerro Branco,0
1231,24,2709,Cerro Corá,0
1232,43,5157,Cerro Grande,0
1233,43,5173,Cerro Grande do Sul,0
1234,43,5207,Cerro Largo,0
1235,42,4178,Cerro Negro,0
1236,35,11607,Cesário Lange,0
1237,41,5300,Céu Azul,0
1238,52,5455,Cezarina,0
1239,26,4403,Chã de Alegria,0
1240,26,4502,Chã Grande,0
1241,27,1902,Chã Preta,0
1242,31,15904,Chácara,0
1243,31,16001,Chalé,0
1244,43,5306,Chapada,0
1245,17,5102,Chapada da Natividade,0
1246,17,4600,Chapada de Areia,0
1247,31,16100,Chapada do Norte,0
1248,51,3007,Chapada dos Guimarães,0
1249,31,16159,Chapada Gaúcha,0
1250,52,5471,Chapadão do Céu,0
1251,42,4194,Chapadão do Lageado,0
1252,50,2951,Chapadão do Sul,0
1253,21,3208,Chapadinha,0
1254,42,4202,Chapecó,0
1255,35,11706,Charqueada,0
1256,43,5355,Charqueadas,0
1257,43,5371,Charrua,0
1258,23,3907,Chaval,0
1259,35,57204,Chavantes,0
1260,15,2509,Chaves,0
1261,31,16209,Chiador,0
1262,43,5405,Chiapetta,0
1263,41,5409,Chopinzinho,0
1264,23,3931,Choró,0
1265,23,3956,Chorozinho,0
1266,29,7707,Chorrochó,0
1267,43,5439,Chuí,0
1268,11,924,Chupinguaia,0
1269,43,5447,Chuvisca,0
1270,41,5508,Cianorte,0
1271,29,7806,Cícero Dantas,0
1272,41,5607,Cidade Gaúcha,0
1273,52,5497,Cidade Ocidental,0
1274,21,3257,Cidelândia,0
1275,43,5454,Cidreira,0
1276,29,7905,Cipó,0
1277,31,16308,Cipotânea,0
1278,43,5504,Ciríaco,0
1279,31,16407,Claraval,0
1280,31,16506,Claro dos Poções,0
1281,51,3056,Cláudia,0
1282,31,16605,Cláudio,0
1283,35,11904,Clementina,0
1284,41,5706,Clevelândia,0
1285,29,8002,Coaraci,0
1286,13,1209,Coari,0
1287,22,2703,Cocal,0
1288,22,2711,Cocal de Telha,0
1289,42,4251,Cocal do Sul,0
1290,22,2729,Cocal dos Alves,0
1291,51,3106,Cocalinho,0
1292,52,5513,Cocalzinho de Goiás,0
1293,29,8101,Cocos,0
1294,13,1308,Codajás,0
1295,21,3307,Codó,0
1296,21,3406,Coelho Neto,0
1297,31,16704,Coimbra,0
1298,27,2009,Coité do Nóia,0
1299,22,2737,Coivaras,0
1300,15,2608,Colares,0
1301,32,1506,Colatina,0
1302,51,3205,Colíder,0
1303,35,12001,Colina,0
1304,21,3505,Colinas,0
1305,43,5587,Colinas,0
1306,52,5521,Colinas do Sul,0
1307,17,5508,Colinas do Tocantins,0
1308,17,16703,Colméia,0
1309,51,3254,Colniza,0
1310,35,12100,Colômbia,0
1311,41,5805,Colombo,0
1312,22,2752,Colônia do Gurguéia,0
1313,22,2778,Colônia do Piauí,0
1314,27,2108,Colônia Leopoldina,0
1315,41,5904,Colorado,0
1316,43,5603,Colorado,0
1317,11,64,Colorado do Oeste,0
1318,31,16803,Coluna,0
1319,17,5557,Combinado,0
1320,31,16902,Comendador Gomes,0
1321,33,951,Comendador Levy Gasparian,0
1322,31,17009,Comercinho,0
1323,51,3304,Comodoro,0
1324,25,4405,Conceição,0
1325,31,17108,Conceição da Aparecida,0
1326,32,1605,Conceição da Barra,0
1327,31,15201,Conceição da Barra de Minas,0
1328,29,8200,Conceição da Feira,0
1329,31,17306,Conceição das Alagoas,0
1330,31,17207,Conceição das Pedras,0
1331,31,17405,Conceição de Ipanema,0
1332,33,1405,Conceição de Macabu,0
1333,29,8309,Conceição do Almeida,0
1334,15,2707,Conceição do Araguaia,0
1335,22,2802,Conceição do Canindé,0
1336,32,1704,Conceição do Castelo,0
1337,29,8408,Conceição do Coité,0
1338,29,8507,Conceição do Jacuípe,0
1339,21,3554,Conceição do Lago-Açu,0
1340,31,17504,Conceição do Mato Dentro,0
1341,31,17603,Conceição do Pará,0
1342,31,17702,Conceição do Rio Verde,0
1343,17,5607,Conceição do Tocantins,0
1344,31,17801,Conceição dos Ouros,0
1345,35,12209,Conchal,0
1346,35,12308,Conchas,0
1347,42,4301,Concórdia,0
1348,15,2756,Concórdia do Pará,0
1349,25,4504,Condado,0
1350,26,4601,Condado,0
1351,25,4603,Conde,0
1352,29,8606,Conde,0
1353,29,8705,Condeúba,0
1354,43,5702,Condor,0
1355,31,17836,Cônego Marinho,0
1356,31,17876,Confins,0
1357,51,3353,Confresa,0
1358,25,4702,Congo,0
1359,31,17900,Congonhal,0
1360,31,18007,Congonhas,0
1361,31,18106,Congonhas do Norte,0
1362,41,6001,Congonhinhas,0
1363,31,18205,Conquista,0
1364,51,3361,Conquista D'Oeste,0
1365,31,18304,Conselheiro Lafaiete,0
1366,41,6100,Conselheiro Mairinck,0
1367,31,18403,Conselheiro Pena,0
1368,31,18502,Consolação,0
1369,43,5801,Constantina,0
1370,31,18601,Contagem,0
1371,41,6209,Contenda,0
1372,29,8804,Contendas do Sincorá,0
1373,31,18700,Coqueiral,0
1374,43,5835,Coqueiro Baixo,0
1375,27,2207,Coqueiro Seco,0
1376,43,5850,Coqueiros do Sul,0
1377,31,18809,Coração de Jesus,0
1378,29,8903,Coração de Maria,0
1379,41,6308,Corbélia,0
1380,33,1504,Cordeiro,0
1381,35,12407,Cordeirópolis,0
1382,29,9000,Cordeiros,0
1383,42,4350,Cordilheira Alta,0
1384,31,18908,Cordisburgo,0
1385,31,19005,Cordislândia,0
1386,23,4004,Coreaú,0
1387,25,4801,Coremas,0
1388,50,3108,Corguinho,0
1389,29,9109,Coribe,0
1390,31,19104,Corinto,0
1391,41,6407,Cornélio Procópio,0
1392,31,19203,Coroaci,0
1393,35,12506,Coroados,0
1394,21,3604,Coroatá,0
1395,31,19302,Coromandel,0
1396,43,5871,Coronel Barros,0
1397,43,5900,Coronel Bicaco,0
1398,41,6456,Coronel Domingos Soares,0
1399,24,2808,Coronel Ezequiel,0
1400,31,19401,Coronel Fabriciano,0
1401,42,4400,Coronel Freitas,0
1402,24,2907,Coronel João Pessoa,0
1403,29,9208,Coronel João Sá,0
1404,22,2851,Coronel José Dias,0
1405,35,12605,Coronel Macedo,0
1406,42,4459,Coronel Martins,0
1407,31,19500,Coronel Murta,0
1408,31,19609,Coronel Pacheco,0
1409,43,5934,Coronel Pilar,0
1410,50,3157,Coronel Sapucaia,0
1411,41,6506,Coronel Vivida,0
1412,31,19708,Coronel Xavier Chaves,0
1413,31,19807,Córrego Danta,0
1414,31,19906,Córrego do Bom Jesus,0
1415,52,5703,Córrego do Ouro,0
1416,31,19955,Córrego Fundo,0
1417,31,20003,Córrego Novo,0
1418,42,4558,Correia Pinto,0
1419,22,2901,Corrente,0
1420,26,4700,Correntes,0
1421,29,9307,Correntina,0
1422,26,4809,Cortês,0
1423,50,3207,Corumbá,0
1424,52,5802,Corumbá de Goiás,0
1425,52,5901,Corumbaíba,0
1426,35,12704,Corumbataí,0
1427,41,6555,Corumbataí do Sul,0
1428,11,72,Corumbiara,0
1429,42,4509,Corupá,0
1430,27,2306,Coruripe,0
1431,35,12803,Cosmópolis,0
1432,35,12902,Cosmorama,0
1433,11,80,Costa Marques,0
1434,50,3256,Costa Rica,0
1435,29,9406,Cotegipe,0
1436,35,13009,Cotia,0
1437,43,5959,Cotiporã,0
1438,51,3379,Cotriguaçu,0
1439,31,20102,Couto de Magalhães de Minas,0
1440,17,6001,Couto Magalhães,0
1441,43,5975,Coxilha,0
1442,50,3306,Coxim,0
1443,25,4850,Coxixola,0
1444,27,2355,Craíbas,0
1445,23,4103,Crateús,0
1446,23,4202,Crato,0
1447,35,13108,Cravinhos,0
1448,29,9505,Cravolândia,0
1449,42,4608,Criciúma,0
1450,31,20151,Crisólita,0
1451,29,9604,Crisópolis,0
1452,43,6007,Crissiumal,0
1453,31,20201,Cristais,0
1454,35,13207,Cristais Paulista,0
1455,43,6056,Cristal,0
1456,43,6072,Cristal do Sul,0
1457,17,6100,Cristalândia,0
1458,22,3008,Cristalândia do Piauí,0
1459,31,20300,Cristália,0
1460,52,6206,Cristalina,0
1461,31,20409,Cristiano Otoni,0
1462,52,6305,Cristianópolis,0
1463,31,20508,Cristina,0
1464,28,1702,Cristinápolis,0
1465,22,3107,Cristino Castro,0
1466,29,9703,Cristópolis,0
1467,52,6404,Crixás,0
1468,17,6258,Crixás do Tocantins,0
1469,23,4236,Croatá,0
1470,52,6503,Cromínia,0
1471,31,20607,Crucilândia,0
1472,23,4251,Cruz,0
1473,43,6106,Cruz Alta,0
1474,29,9802,Cruz das Almas,0
1475,25,4900,Cruz do Espírito Santo,0
1476,41,6803,Cruz Machado,0
1477,35,13306,Cruzália,0
1478,43,6130,Cruzaltense,0
1479,35,13405,Cruzeiro,0
1480,31,20706,Cruzeiro da Fortaleza,0
1481,41,6571,Cruzeiro do Iguaçu,0
1482,41,6605,Cruzeiro do Oeste,0
1483,12,203,Cruzeiro do Sul,0
1484,41,6704,Cruzeiro do Sul,0
1485,43,6205,Cruzeiro do Sul,0
1486,24,3004,Cruzeta,0
1487,31,20805,Cruzília,0
1488,41,6852,Cruzmaltina,0
1489,35,13504,Cubatão,0
1490,25,5006,Cubati,0
1491,51,3403,Cuiabá,0
1492,25,5105,Cuité,0
1493,25,5238,Cuité de Mamanguape,0
1494,25,5204,Cuitegi,0
1495,11,940,Cujubim,0
1496,52,6602,Cumari,0
1497,26,4908,Cumaru,0
1498,15,2764,Cumaru do Norte,0
1499,28,1900,Cumbe,0
1500,35,13603,Cunha,0
1501,42,4707,Cunha Porã,0
1502,42,4756,Cunhataí,0
1503,31,20839,Cuparaque,0
1504,26,5004,Cupira,0
1505,29,9901,Curaçá,0
1506,22,3206,Curimatá,0
1507,15,2772,Curionópolis,0
1508,41,6902,Curitiba,0
1509,42,4806,Curitibanos,0
1510,41,7009,Curiúva,0
1511,22,3230,Currais,0
1512,24,3103,Currais Novos,0
1513,25,5279,Curral de Cima,0
1514,31,20870,Curral de Dentro,0
1515,22,3271,Curral Novo do Piauí,0
1516,25,5303,Curral Velho,0
1517,15,2806,Curralinho,0
1518,22,3255,Curralinhos,0
1519,15,2855,Curuá,0
1520,15,2905,Curuçá,0
1521,21,3703,Cururupu,0
1522,51,3437,Curvelândia,0
1523,31,20904,Curvelo,0
1524,26,5103,Custódia,0
1525,16,212,Cutias,0
1526,52,6701,Damianópolis,0
1527,25,5352,Damião,0
1528,52,6800,Damolândia,0
1529,17,6506,Darcinópolis,0
1530,29,10008,Dário Meira,0
1531,31,21001,Datas,0
1532,43,6304,David Canabarro,0
1533,21,3752,Davinópolis,0
1534,52,6909,Davinópolis,0
1535,31,21100,Delfim Moreira,0
1536,31,21209,Delfinópolis,0
1537,27,2405,Delmiro Gouveia,0
1538,31,21258,Delta,0
1539,22,3305,Demerval Lobão,0
1540,51,3452,Denise,0
1541,50,3454,Deodápolis,0
1542,23,4269,Deputado Irapuan Pinheiro,0
1543,43,6320,Derrubadas,0
1544,35,13702,Descalvado,0
1545,42,4905,Descanso,0
1546,31,21308,Descoberto,0
1547,25,5402,Desterro,0
1548,31,21407,Desterro de Entre Rios,0
1549,31,21506,Desterro do Melo,0
1550,43,6353,Dezesseis de Novembro,0
1551,35,13801,Diadema,0
1552,25,5600,Diamante,0
1553,41,7108,Diamante do Norte,0
1554,41,7124,Diamante do Sul,0
1555,41,7157,Diamante D'Oeste,0
1556,31,21605,Diamantina,0
1557,51,3502,Diamantino,0
1558,17,7009,Dianópolis,0
1559,29,10057,Dias d'Ávila,0
1560,43,6379,Dilermando de Aguiar,0
1561,31,21704,Diogo de Vasconcelos,0
1562,31,21803,Dionísio,0
1563,42,5001,Dionísio Cerqueira,0
1564,52,7105,Diorama,0
1565,35,13850,Dirce Reis,0
1566,22,3354,Dirceu Arcoverde,0
1567,28,2007,Divina Pastora,0
1568,31,21902,Divinésia,0
1569,31,22009,Divino,0
1570,31,22108,Divino das Laranjeiras,0
1571,32,1803,Divino de São Lourenço,0
1572,35,13900,Divinolândia,0
1573,31,22207,Divinolândia de Minas,0
1574,31,22306,Divinópolis,0
1575,52,8301,Divinópolis de Goiás,0
1576,17,7108,Divinópolis do Tocantins,0
1577,31,22355,Divisa Alegre,0
1578,31,22405,Divisa Nova,0
1579,31,22454,Divisópolis,0
1580,35,14007,Dobrada,0
1581,35,14106,Dois Córregos,0
1582,43,6403,Dois Irmãos,0
1583,43,6429,Dois Irmãos das Missões,0
1584,50,3488,Dois Irmãos do Buriti,0
1585,17,7207,Dois Irmãos do Tocantins,0
1586,43,6452,Dois Lajeados,0
1587,27,2504,Dois Riachos,0
1588,41,7207,Dois Vizinhos,0
1589,35,14205,Dolcinópolis,0
1590,51,3601,Dom Aquino,0
1591,29,10107,Dom Basílio,0
1592,31,22470,Dom Bosco,0
1593,31,22504,Dom Cavati,0
1594,15,2939,Dom Eliseu,0
1595,22,3404,Dom Expedito Lopes,0
1596,43,6502,Dom Feliciano,0
1597,22,3453,Dom Inocêncio,0
1598,31,22603,Dom Joaquim,0
1599,29,10206,Dom Macedo Costa,0
1600,43,6601,Dom Pedrito,0
1601,21,3802,Dom Pedro,0
1602,43,6551,Dom Pedro de Alcântara,0
1603,31,22702,Dom Silvério,0
1604,31,22801,Dom Viçoso,0
1605,32,1902,Domingos Martins,0
1606,22,3420,Domingos Mourão,0
1607,42,5100,Dona Emma,0
1608,31,22900,Dona Eusébia,0
1609,43,6700,Dona Francisca,0
1610,25,5709,Dona Inês,0
1611,31,23007,Dores de Campos,0
1612,31,23106,Dores de Guanhães,0
1613,31,23205,Dores do Indaiá,0
1614,32,2009,Dores do Rio Preto,0
1615,31,23304,Dores do Turvo,0
1616,31,23403,Doresópolis,0
1617,26,5152,Dormentes,0
1618,41,7256,Douradina,0
1619,50,3504,Douradina,0
1620,35,14304,Dourado,0
1621,31,23502,Douradoquara,0
1622,50,3702,Dourados,0
1623,41,7306,Doutor Camargo,0
1624,43,6734,Doutor Maurício Cardoso,0
1625,42,5159,Doutor Pedrinho,0
1626,43,6759,Doutor Ricardo,0
1627,24,3202,Doutor Severiano,0
1628,41,28633,Doutor Ulysses,0
1629,52,7253,Doverlândia,0
1630,35,14403,Dracena,0
1631,35,14502,Duartina,0
1632,33,1603,Duas Barras,0
1633,25,5808,Duas Estradas,0
1634,17,7306,Dueré,0
1635,35,14601,Dumont,0
1636,21,3901,Duque Bacelar,0
1637,33,1702,Duque de Caxias,0
1638,31,23528,Durandé,0
1639,35,14700,Echaporã,0
1640,32,2108,Ecoporanga,0
1641,52,7352,Edealina,0
1642,52,7402,Edéia,0
1643,13,1407,Eirunepé,0
1644,35,14809,Eldorado,0
1645,50,3751,Eldorado,0
1646,43,6767,Eldorado do Sul,0
1647,15,2954,Eldorado dos Carajás,0
1648,22,3503,Elesbão Veloso,0
1649,35,14908,Elias Fausto,0
1650,22,3602,Eliseu Martins,0
1651,35,14924,Elisiário,0
1652,29,10305,Elísio Medrado,0
1653,31,23601,Elói Mendes,0
1654,25,5907,Emas,0
1655,35,14957,Embaúba,0
1656,35,15004,Embu das Artes,0
1657,35,15103,Embu-Guaçu,0
1658,35,15129,Emilianópolis,0
1659,43,6809,Encantado,0
1660,24,3301,Encanto,0
